osmid,y,x,street_count,geometry
395262,48.1905816,16.337218,3,POINT (16.337218 48.1905816)
256759864,48.2235457,16.3155682,4,POINT (16.3155682 48.2235457)
33236711,48.1898498,16.3055558,3,POINT (16.3055558 48.1898498)
394868,48.2129351,16.3741419,3,POINT (16.3741419 48.2129351)
3575740883,48.2132038,16.3745916,3,POINT (16.3745916 48.2132038)
394869,48.1919015,16.3322839,3,POINT (16.3322839 48.1919015)
2425798098,48.1918479,16.3320628,3,POINT (16.3320628 48.1918479)
2425798097,48.1917709,16.3322573,4,POINT (16.3322573 48.1917709)
394906,48.201625,16.3742399,5,POINT (16.3742399 48.201625)
48753809,48.201402,16.3741704,3,POINT (16.3741704 48.201402)
48753708,48.2017631,16.374169,4,POINT (16.374169 48.2017631)
300321526,48.2016138,16.3728714,3,POINT (16.3728714 48.2016138)
394907,48.2252331,16.3181612,3,POINT (16.3181612 48.2252331)
105713654,48.2250562,16.3180366,4,POINT (16.3180366 48.2250562)
394936,48.2249586,16.31941,3,POINT (16.31941 48.2249586)
394989,48.226846,16.335796,4,POINT (16.335796 48.226846)
33345311,48.2272569,16.3347937,3,POINT (16.3347937 48.2272569)
33345285,48.2263391,16.3370332,3,POINT (16.3370332 48.2263391)
33345287,48.2262278,16.3354438,3,POINT (16.3354438 48.2262278)
17322873,48.1900767,16.3757596,3,POINT (16.3757596 48.1900767)
395058,48.2457356,16.3805875,3,POINT (16.3805875 48.2457356)
1170706775,48.2458138,16.3805149,4,POINT (16.3805149 48.2458138)
24967175,48.2461456,16.3814965,3,POINT (16.3814965 48.2461456)
395073,48.2371725,16.3651778,4,POINT (16.3651778 48.2371725)
3348623150,48.2372703,16.3651564,4,POINT (16.3651564 48.2372703)
2110818757,48.2384216,16.3673038,3,POINT (16.3673038 48.2384216)
3177512024,48.2368924,16.3652392,3,POINT (16.3652392 48.2368924)
395127,48.1846466,16.3337179,3,POINT (16.3337179 48.1846466)
25280892,48.1840066,16.3295301,4,POINT (16.3295301 48.1840066)
2390913894,48.185384,16.3329061,2,POINT (16.3329061 48.185384)
395143,48.1883617,16.3384295,3,POINT (16.3384295 48.1883617)
654995,48.1855055,16.3350619,4,POINT (16.3350619 48.1855055)
395151,48.1895618,16.3089639,3,POINT (16.3089639 48.1895618)
33236724,48.1908249,16.3091057,4,POINT (16.3091057 48.1908249)
16053355,48.1897966,16.3115677,3,POINT (16.3115677 48.1897966)
33236710,48.1895683,16.3087719,3,POINT (16.3087719 48.1895683)
33207986,48.1968212,16.328034,4,POINT (16.328034 48.1968212)
654939,48.1903345,16.3363267,4,POINT (16.3363267 48.1903345)
46918752,48.1902405,16.3372717,4,POINT (16.3372717 48.1902405)
395420,48.2065284,16.3602861,3,POINT (16.3602861 48.2065284)
278317733,48.206966,16.3597284,3,POINT (16.3597284 48.206966)
395433,48.2290065,16.3285794,3,POINT (16.3285794 48.2290065)
65013873,48.2292908,16.3266584,4,POINT (16.3266584 48.2292908)
252265237,48.2297131,16.3287443,3,POINT (16.3287443 48.2297131)
29048476,48.2277955,16.3274751,4,POINT (16.3274751 48.2277955)
395457,48.2078764,16.3084625,3,POINT (16.3084625 48.2078764)
1760607272,48.207778,16.308617,3,POINT (16.308617 48.207778)
395521,48.2238639,16.3144592,4,POINT (16.3144592 48.2238639)
260245200,48.2239218,16.314505,3,POINT (16.314505 48.2239218)
105903352,48.2234219,16.314109,3,POINT (16.314109 48.2234219)
395534,48.1909349,16.3753228,3,POINT (16.3753228 48.1909349)
30888734,48.1919021,16.3747923,4,POINT (16.3747923 48.1919021)
395632,48.2171758,16.3654881,3,POINT (16.3654881 48.2171758)
73643796,48.2169234,16.3649167,4,POINT (16.3649167 48.2169234)
287215797,48.2096906,16.3077069,3,POINT (16.3077069 48.2096906)
395731,48.2209731,16.3118533,3,POINT (16.3118533 48.2209731)
24966935,48.2204857,16.3084987,3,POINT (16.3084987 48.2204857)
78148434,48.2211544,16.3122997,3,POINT (16.3122997 48.2211544)
395758,48.1965761,16.3129608,3,POINT (16.3129608 48.1965761)
7456946,48.196517,16.3139077,4,POINT (16.3139077 48.196517)
7456945,48.1966392,16.3120151,4,POINT (16.3120151 48.1966392)
395907,48.1904114,16.3229827,5,POINT (16.3229827 48.1904114)
899064584,48.1903295,16.3231045,4,POINT (16.3231045 48.1903295)
1476901999,48.1902898,16.3223261,3,POINT (16.3223261 48.1902898)
395914,48.2191384,16.3659837,4,POINT (16.3659837 48.2191384)
33344319,48.2208342,16.3652929,4,POINT (16.3652929 48.2208342)
395947,48.1773126,16.4001102,3,POINT (16.4001102 48.1773126)
27027188,48.1822529,16.3994249,3,POINT (16.3994249 48.1822529)
493600111,48.1832557,16.4043754,3,POINT (16.4043754 48.1832557)
397954,48.1919953,16.3018567,3,POINT (16.3018567 48.1919953)
397963,48.1896645,16.3016408,4,POINT (16.3016408 48.1896645)
16053361,48.189936,16.299342,4,POINT (16.299342 48.189936)
16053357,48.1898081,16.3045624,3,POINT (16.3045624 48.1898081)
398002,48.18399,16.3277325,3,POINT (16.3277325 48.18399)
25280889,48.1830512,16.3269798,5,POINT (16.3269798 48.1830512)
90139821,48.1848961,16.3242572,3,POINT (16.3242572 48.1848961)
7456949,48.1963004,16.3172106,4,POINT (16.3172106 48.1963004)
7456943,48.1977486,16.3187508,3,POINT (16.3187508 48.1977486)
33208035,48.1952611,16.3179306,3,POINT (16.3179306 48.1952611)
33207984,48.1998733,16.3272581,3,POINT (16.3272581 48.1998733)
33238734,48.1995608,16.3283027,3,POINT (16.3283027 48.1995608)
25268048,48.1991062,16.3266088,3,POINT (16.3266088 48.1991062)
401838,48.2251301,16.3420541,4,POINT (16.3420541 48.2251301)
33344810,48.2250207,16.3434463,3,POINT (16.3434463 48.2250207)
60631071,48.2252581,16.3401854,4,POINT (16.3401854 48.2252581)
33344817,48.2266087,16.3422558,4,POINT (16.3422558 48.2266087)
33143834,48.2241049,16.3419122,4,POINT (16.3419122 48.2241049)
401844,48.2416826,16.3727419,3,POINT (16.3727419 48.2416826)
1268392352,48.2415657,16.3725163,3,POINT (16.3725163 48.2415657)
479644,48.2042896,16.3472632,3,POINT (16.3472632 48.2042896)
24967096,48.204246,16.348954,4,POINT (16.348954 48.204246)
654940,48.1899486,16.3349571,4,POINT (16.3349571 48.1899486)
654965,48.189853,16.3366623,3,POINT (16.3366623 48.189853)
46848672,48.1906703,16.3345331,3,POINT (16.3345331 48.1906703)
46848794,48.1896284,16.3332771,4,POINT (16.3332771 48.1896284)
654959,48.1891076,16.335522,3,POINT (16.335522 48.1891076)
654971,48.1882519,16.3340882,3,POINT (16.3340882 48.1882519)
654972,48.1880794,16.3333547,3,POINT (16.3333547 48.1880794)
2166862688,48.1880469,16.3331449,3,POINT (16.3331449 48.1880469)
654985,48.187204,16.3337637,3,POINT (16.3337637 48.187204)
654990,48.1863033,16.3343179,3,POINT (16.3343179 48.1863033)
46864686,48.1877919,16.3334117,5,POINT (16.3334117 48.1877919)
685267,48.1847577,16.3357917,4,POINT (16.3357917 48.1847577)
655012,48.2223384,16.3449313,3,POINT (16.3449313 48.2223384)
33144500,48.2231404,16.3444459,3,POINT (16.3444459 48.2231404)
283324403,48.2219556,16.3436212,3,POINT (16.3436212 48.2219556)
33344802,48.2229672,16.3473009,3,POINT (16.3473009 48.2229672)
33301346,48.2257053,16.3491593,3,POINT (16.3491593 48.2257053)
655037,48.2283176,16.3497364,4,POINT (16.3497364 48.2283176)
257753407,48.2282476,16.3502184,3,POINT (16.3502184 48.2282476)
655052,48.2321588,16.3537709,4,POINT (16.3537709 48.2321588)
272454512,48.2315898,16.3525027,3,POINT (16.3525027 48.2315898)
2397522191,48.2316781,16.3541184,4,POINT (16.3541184 48.2316781)
655055,48.2349064,16.3549986,3,POINT (16.3549986 48.2349064)
307865329,48.2343907,16.35486,3,POINT (16.35486 48.2343907)
33344231,48.2349173,16.3540822,4,POINT (16.3540822 48.2349173)
655060,48.2362666,16.3593103,3,POINT (16.3593103 48.2362666)
670005,48.2085625,16.3549718,3,POINT (16.3549718 48.2085625)
260604319,48.2078409,16.3552213,3,POINT (16.3552213 48.2078409)
17312845,48.2074861,16.3527753,3,POINT (16.3527753 48.2074861)
670007,48.2081217,16.3509004,4,POINT (16.3509004 48.2081217)
670008,48.207938,16.3490403,4,POINT (16.3490403 48.207938)
33183686,48.2081715,16.3514849,3,POINT (16.3514849 48.2081715)
31257106,48.2064152,16.3493514,4,POINT (16.3493514 48.2064152)
670011,48.2096336,16.3392716,3,POINT (16.3392716 48.2096336)
33079213,48.2103939,16.3394082,4,POINT (16.3394082 48.2103939)
25268050,48.1977703,16.3263801,4,POINT (16.3263801 48.1977703)
1986063,48.1973474,16.3255329,3,POINT (16.3255329 48.1973474)
683891,48.224122,16.4018097,4,POINT (16.4018097 48.224122)
60688790,48.2240309,16.401926,4,POINT (16.401926 48.2240309)
32452094,48.2224521,16.3987205,4,POINT (16.3987205 48.2224521)
33370473,48.2247416,16.4010556,3,POINT (16.4010556 48.2247416)
684994,48.2175578,16.3897462,3,POINT (16.3897462 48.2175578)
293040456,48.2164612,16.3875881,3,POINT (16.3875881 48.2164612)
684998,48.2194363,16.3925489,3,POINT (16.3925489 48.2194363)
549146754,48.2192709,16.3916049,3,POINT (16.3916049 48.2192709)
685001,48.2187965,16.3934645,3,POINT (16.3934645 48.2187965)
1705079746,48.2206755,16.3957151,4,POINT (16.3957151 48.2206755)
685005,48.2170821,16.3930771,3,POINT (16.3930771 48.2170821)
17314602,48.2178258,16.3935298,3,POINT (16.3935298 48.2178258)
685006,48.2169272,16.3921183,3,POINT (16.3921183 48.2169272)
7385856644,48.2169231,16.39243,3,POINT (16.39243 48.2169231)
685044,48.2122762,16.3765745,4,POINT (16.3765745 48.2122762)
453544241,48.2123456,16.3766298,2,POINT (16.3766298 48.2123456)
2389850715,48.2116658,16.3786681,3,POINT (16.3786681 48.2116658)
685047,48.2113874,16.3825067,3,POINT (16.3825067 48.2113874)
685048,48.2113654,16.3828674,4,POINT (16.3828674 48.2113654)
445263783,48.2110872,16.3827985,3,POINT (16.3827985 48.2110872)
277119061,48.2113065,16.3835792,3,POINT (16.3835792 48.2113065)
69759897,48.2115669,16.382948,3,POINT (16.382948 48.2115669)
685050,48.2124403,16.3831485,4,POINT (16.3831485 48.2124403)
60637356,48.2123715,16.3824898,3,POINT (16.3824898 48.2123715)
60637360,48.2131092,16.3830065,4,POINT (16.3830065 48.2131092)
685051,48.2136562,16.3828704,3,POINT (16.3828704 48.2136562)
60657211,48.2146639,16.38436,4,POINT (16.38436 48.2146639)
685054,48.2119627,16.386487,3,POINT (16.386487 48.2119627)
1168799412,48.2125061,16.3869295,3,POINT (16.3869295 48.2125061)
123642874,48.2121022,16.3870402,3,POINT (16.3870402 48.2121022)
685056,48.2129585,16.3890101,3,POINT (16.3890101 48.2129585)
78120039,48.2127468,16.3911236,5,POINT (16.3911236 48.2127468)
78122076,48.2113624,16.3939618,3,POINT (16.3939618 48.2113624)
685059,48.2136285,16.3914109,4,POINT (16.3914109 48.2136285)
497238399,48.2137347,16.3908447,3,POINT (16.3908447 48.2137347)
685093,48.2145245,16.3637263,4,POINT (16.3637263 48.2145245)
25267610,48.2149934,16.3647603,4,POINT (16.3647603 48.2149934)
298076040,48.21467,16.3635707,4,POINT (16.3635707 48.21467)
413584475,48.2143669,16.3638942,4,POINT (16.3638942 48.2143669)
685099,48.2038924,16.3771335,3,POINT (16.3771335 48.2038924)
17312853,48.2033264,16.3765466,4,POINT (16.3765466 48.2033264)
685101,48.2023844,16.378612,3,POINT (16.378612 48.2023844)
685102,48.2017984,16.3799428,4,POINT (16.3799428 48.2017984)
48071474,48.2006926,16.3768528,3,POINT (16.3768528 48.2006926)
295093595,48.2025729,16.3782359,3,POINT (16.3782359 48.2025729)
123543687,48.2017517,16.3801049,5,POINT (16.3801049 48.2017517)
123410489,48.2010853,16.3792413,3,POINT (16.3792413 48.2010853)
685115,48.2027215,16.3679862,4,POINT (16.3679862 48.2027215)
30677596,48.2025225,16.3678942,3,POINT (16.3678942 48.2025225)
685116,48.1970484,16.3609046,3,POINT (16.3609046 48.1970484)
685121,48.1974213,16.3619301,3,POINT (16.3619301 48.1974213)
685119,48.1938682,16.3591448,4,POINT (16.3591448 48.1938682)
35475939,48.194334,16.3599316,4,POINT (16.3599316 48.194334)
30692839,48.1929905,16.3609566,3,POINT (16.3609566 48.1929905)
69222447,48.1979767,16.3629586,3,POINT (16.3629586 48.1979767)
685122,48.1984691,16.3638149,4,POINT (16.3638149 48.1984691)
34774202,48.1988151,16.3634115,3,POINT (16.3634115 48.1988151)
34774204,48.1977524,16.3646992,3,POINT (16.3646992 48.1977524)
34797087,48.1991205,16.3650293,3,POINT (16.3650293 48.1991205)
685124,48.199809,16.3662833,3,POINT (16.3662833 48.199809)
1998691860,48.1999408,16.3665447,3,POINT (16.3665447 48.1999408)
685125,48.2006099,16.3677927,3,POINT (16.3677927 48.2006099)
48072072,48.2009277,16.3689061,3,POINT (16.3689061 48.2009277)
34591545,48.2007584,16.3688221,4,POINT (16.3688221 48.2007584)
685131,48.1942116,16.353952,3,POINT (16.353952 48.1942116)
232199497,48.1936087,16.3540323,3,POINT (16.3540323 48.1936087)
685132,48.1950741,16.3540502,3,POINT (16.3540502 48.1950741)
685134,48.1966227,16.3562098,3,POINT (16.3562098 48.1966227)
28150458,48.1964948,16.355589,3,POINT (16.355589 48.1964948)
685135,48.1969908,16.3576206,3,POINT (16.3576206 48.1969908)
685136,48.1972694,16.3590637,3,POINT (16.3590637 48.1972694)
34765363,48.1966757,16.3594021,4,POINT (16.3594021 48.1966757)
48097913,48.197194,16.3586665,3,POINT (16.3586665 48.197194)
685137,48.1976434,16.3608757,3,POINT (16.3608757 48.1976434)
48097315,48.1992838,16.359383,4,POINT (16.359383 48.1992838)
3420688844,48.1974667,16.36006,3,POINT (16.36006 48.1974667)
685138,48.1984306,16.3626361,3,POINT (16.3626361 48.1984306)
685139,48.1994645,16.364622,3,POINT (16.364622 48.1994645)
48098249,48.199878,16.3641085,3,POINT (16.3641085 48.199878)
685148,48.1999645,16.3749712,4,POINT (16.3749712 48.1999645)
28150496,48.2000684,16.3753836,4,POINT (16.3753836 48.2000684)
48071486,48.1993599,16.3753185,3,POINT (16.3753185 48.1993599)
685150,48.2152452,16.3612652,3,POINT (16.3612652 48.2152452)
1817373387,48.2156753,16.3608494,3,POINT (16.3608494 48.2156753)
33344345,48.2157667,16.3624031,4,POINT (16.3624031 48.2157667)
685151,48.2165645,16.3641435,3,POINT (16.3641435 48.2165645)
25267611,48.2162408,16.3634374,4,POINT (16.3634374 48.2162408)
685152,48.2151288,16.3631112,4,POINT (16.3631112 48.2151288)
33344362,48.2155825,16.3641285,4,POINT (16.3641285 48.2155825)
685158,48.2152903,16.345685,4,POINT (16.345685 48.2152903)
33182049,48.2141933,16.3455458,3,POINT (16.3455458 48.2141933)
2457060680,48.2152117,16.347909,3,POINT (16.347909 48.2152117)
685159,48.2171175,16.337242,4,POINT (16.337242 48.2171175)
685160,48.2169634,16.3389994,4,POINT (16.3389994 48.2169634)
33144888,48.2161361,16.3372575,4,POINT (16.3372575 48.2161361)
33143667,48.2167445,16.340146,3,POINT (16.340146 48.2167445)
33144821,48.2176641,16.3392305,4,POINT (16.3392305 48.2176641)
685161,48.2160075,16.3434676,3,POINT (16.3434676 48.2160075)
2455074427,48.2152805,16.343759,3,POINT (16.343759 48.2152805)
2451408746,48.2160559,16.3437709,3,POINT (16.3437709 48.2160559)
33144880,48.2158223,16.3408749,3,POINT (16.3408749 48.2158223)
685164,48.2163426,16.34195,4,POINT (16.34195 48.2163426)
33143752,48.2161544,16.3427868,4,POINT (16.3427868 48.2161544)
2335589819,48.2171123,16.3423632,3,POINT (16.3423632 48.2171123)
685166,48.2181904,16.3307416,4,POINT (16.3307416 48.2181904)
247630175,48.2182429,16.3301389,3,POINT (16.3301389 48.2182429)
685167,48.2180313,16.3323462,4,POINT (16.3323462 48.2180313)
264055535,48.2174258,16.3349268,4,POINT (16.3349268 48.2174258)
33144900,48.216481,16.3320677,4,POINT (16.3320677 48.216481)
685169,48.2159307,16.3267495,3,POINT (16.3267495 48.2159307)
218288749,48.2159814,16.3254745,4,POINT (16.3254745 48.2159814)
33174088,48.2165132,16.3269092,4,POINT (16.3269092 48.2165132)
685170,48.2160941,16.3225585,3,POINT (16.3225585 48.2160941)
33242075,48.2160609,16.3234003,4,POINT (16.3234003 48.2160609)
248522640,48.2161286,16.3216622,3,POINT (16.3216622 48.2161286)
33242113,48.2152496,16.3222571,4,POINT (16.3222571 48.2152496)
685172,48.2162074,16.3195056,4,POINT (16.3195056 48.2162074)
33242089,48.2174202,16.3198949,4,POINT (16.3198949 48.2174202)
33242109,48.2150514,16.3191285,3,POINT (16.3191285 48.2150514)
33242069,48.2162496,16.3185749,4,POINT (16.3185749 48.2162496)
33242071,48.2161596,16.3207929,4,POINT (16.3207929 48.2161596)
685173,48.2167432,16.3146373,4,POINT (16.3146373 48.2167432)
30696007,48.2165854,16.3156827,4,POINT (16.3156827 48.2165854)
33242063,48.2154971,16.3142017,4,POINT (16.3142017 48.2154971)
3557135194,48.2168991,16.3136151,4,POINT (16.3136151 48.2168991)
685179,48.2175611,16.3092174,4,POINT (16.3092174 48.2175611)
1468355127,48.217798,16.3076151,4,POINT (16.3076151 48.217798)
68227278,48.2173887,16.3103616,4,POINT (16.3103616 48.2173887)
685235,48.2083052,16.3142527,4,POINT (16.3142527 48.2083052)
33242240,48.2097106,16.3135058,4,POINT (16.3135058 48.2097106)
6742290982,48.2074063,16.313241,3,POINT (16.313241 48.2074063)
685236,48.2081247,16.3155558,4,POINT (16.3155558 48.2081247)
75614452,48.2068544,16.3151337,3,POINT (16.3151337 48.2068544)
685237,48.2078048,16.3176563,4,POINT (16.3176563 48.2078048)
75613478,48.2079641,16.31661,3,POINT (16.31661 48.2079641)
32637453,48.2090148,16.3180554,4,POINT (16.3180554 48.2090148)
32637444,48.2076446,16.3187046,4,POINT (16.3187046 48.2076446)
685244,48.2065338,16.317234,5,POINT (16.317234 48.2065338)
685238,48.2057845,16.3170304,3,POINT (16.3170304 48.2057845)
9921091,48.2053047,16.3168002,3,POINT (16.3168002 48.2053047)
352657599,48.2033445,16.3165493,3,POINT (16.3165493 48.2033445)
32637443,48.2063728,16.3182886,3,POINT (16.3182886 48.2063728)
685264,48.1835227,16.3316713,3,POINT (16.3316713 48.1835227)
61767714,48.1820508,16.3322718,4,POINT (16.3322718 48.1820508)
685265,48.1838652,16.3332591,3,POINT (16.3332591 48.1838652)
139134914,48.1841652,16.3342066,3,POINT (16.3342066 48.1841652)
61767717,48.1835791,16.336817,4,POINT (16.336817 48.1835791)
254904591,48.1851695,16.3366414,3,POINT (16.3366414 48.1851695)
685268,48.1856216,16.3375176,3,POINT (16.3375176 48.1856216)
254666244,48.1861729,16.3394127,3,POINT (16.3394127 48.1861729)
46921468,48.18675,16.3378506,3,POINT (16.3378506 48.18675)
685269,48.1868383,16.3416521,3,POINT (16.3416521 48.1868383)
685270,48.1871436,16.342665,4,POINT (16.342665 48.1871436)
46921511,48.1862159,16.343456,3,POINT (16.343456 48.1862159)
34767150,48.1873434,16.3433725,4,POINT (16.3433725 48.1873434)
685273,48.1888219,16.3431637,3,POINT (16.3431637 48.1888219)
46921826,48.1896846,16.3430375,4,POINT (16.3430375 48.1896846)
34767011,48.1887448,16.3417693,3,POINT (16.3417693 48.1887448)
685274,48.1889205,16.3447061,4,POINT (16.3447061 48.1889205)
46921808,48.1896578,16.3446679,4,POINT (16.3446679 48.1896578)
685275,48.1895128,16.3486329,3,POINT (16.3486329 48.1895128)
46921966,48.1892413,16.3469857,3,POINT (16.3469857 48.1892413)
1648615537,48.1898225,16.3487076,3,POINT (16.3487076 48.1898225)
685276,48.1878668,16.3453733,3,POINT (16.3453733 48.1878668)
685277,48.1884483,16.3468219,3,POINT (16.3468219 48.1884483)
46921591,48.187332,16.346809,3,POINT (16.346809 48.187332)
46921576,48.1886279,16.3479038,3,POINT (16.3479038 48.1886279)
685278,48.1886763,16.3485337,3,POINT (16.3485337 48.1886763)
654009401,48.1892285,16.3493522,1,POINT (16.3493522 48.1892285)
685279,48.1887361,16.349223,3,POINT (16.349223 48.1887361)
685280,48.1892785,16.3514538,4,POINT (16.3514538 48.1892785)
30675729,48.1899674,16.3510786,4,POINT (16.3510786 48.1899674)
30675731,48.1887975,16.351664,4,POINT (16.351664 48.1887975)
309367643,48.1896373,16.3525657,4,POINT (16.3525657 48.1896373)
685286,48.1919547,16.3536369,3,POINT (16.3536369 48.1919547)
46959709,48.1924627,16.3523875,4,POINT (16.3523875 48.1924627)
685287,48.1930359,16.3540436,3,POINT (16.3540436 48.1930359)
34765365,48.1928703,16.3549383,3,POINT (16.3549383 48.1928703)
685289,48.1906037,16.3548588,4,POINT (16.3548588 48.1906037)
46959779,48.1898711,16.3553475,4,POINT (16.3553475 48.1898711)
46959154,48.1907979,16.3552788,3,POINT (16.3552788 48.1907979)
685291,48.1920763,16.356407,4,POINT (16.356407 48.1920763)
685292,48.1930014,16.3578098,3,POINT (16.3578098 48.1930014)
290915755,48.1913616,16.3581054,3,POINT (16.3581054 48.1913616)
111973749,48.1932871,16.3582428,3,POINT (16.3582428 48.1932871)
48097188,48.1943282,16.3566366,4,POINT (16.3566366 48.1943282)
685293,48.2380814,16.3871837,4,POINT (16.3871837 48.2380814)
685295,48.2363468,16.3892069,4,POINT (16.3892069 48.2363468)
60626742,48.2377565,16.3865194,3,POINT (16.3865194 48.2377565)
60626944,48.2389686,16.386189,3,POINT (16.386189 48.2389686)
